1.087e-05,6.6433e-06,-1.0143e-05,-1.05e-05,7.9904e-06,-4.9395e-06,-3.2754e-06,5.6792e-06,1.5188e-06,-1.149e-06,-8.7036e-06,2.9056e-07,1.1755e-06,4.5433e-06,-32.104,-11.802,3.3905e+05
-4.71,-0.8275,3.5896,8.1036,2.6205,-2.9909,-2.8257,0.93964,3.5064,-1.8558,1.5713,-2.5639,-1.4795,-3.0777,-41.49,-10.974,3.3866e+05
-5.719,-2.5715,1.1344,4.0112,-8.4954,-1.7686,-1.9515,0.44965,1.9936,1.0134,-0.84921,-5.5314,3.3028,14.981,-34.553,-10.668,3.4637e+05
-1.3406,-6.1119,2.0109,-9.5646,-23.97,-0.80104,3.282,5.855,1.2483,6.1899,-0.4475,3.0383,2.1839,18.428,-34.503,-12.033,3.3466e+05
-2.0863,-11.706,9.5518,-8.7758,-11.24,-2.3952,8.5161,6.6418,-3.6024,4.699,-2.0946,8.5292,-0.99206,4.9548,-36.955,-9.1069,3.3305e+05
-6.929,-7.5594,7.3459,-0.8002,2.5153,2.1677,10.674,1.7834,-11.534,-0.89541,-4.2513,3.7611,0.43967,3.282,-32.598,-8.6383,4.0761e+05
-8.6143,3.8362,5.7223,-0.43439,-3.6563,10.398,8.8033,-4.5454,-12.73,-7.9563,-3.2537,5.73,0.90933,5.7916,-27.682,-8.5415,4.8205e+05
-11.719,5.0806,12.922,-1.9989,0.53817,10.537,7.5563,-5.1297,-12.283,-11.319,-2.1415,10.369,-1.0869,-1.3243,-27.984,-11.831,4.8035e+05
-18.001,1.0817,11.801,-2.1221,10.776,10.059,10.816,1.3482,-11.44,-7.102,-6.7748,7.7153,-1.6682,-6.4892,-25.584,-17.144,4.6876e+05
-23.866,2.6079,0.30872,-6.9559,3.9804,12.041,12.428,4.1178,-3.0229,0.079711,-5.3581,5.4594,2.2403,-4.0601,-24.51,-12.938,4.7653e+05
-30.633,2.6988,-5.9523,-11.663,1.3965,9.5236,7.9973,5.4491,3.9571,7.3681,4.3803,-0.28129,11.882,-6.1233,-32.102,-10.677,4.7621e+05
-42.071,1.6833,-4.0883,-6.1697,7.9692,8.4784,6.0583,8.7476,8.8026,9.964,8.9245,-7.1263,15.277,-16.45,-32.549,-13.731,4.7284e+05
-49.02,4.6156,-3.9167,-3.8796,3.6248,13.961,7.0504,12.913,15.542,11.896,5.1249,-7.9698,10.811,-20.752,-26.658,-10.386,4.7264e+05
-48.292,4.4255,-4.8151,-9.297,3.345,12.234,5.4424,11.901,19.668,18.402,-0.7546,-6.8045,12.95,-18.404,-27.066,-4.8945,4.7264e+05
-44.901,5.3245,-0.52007,-7.9515,10.316,2.3827,3.395,5.306,14.623,18.308,-1.4245,-4.0337,18.726,-19.551,-30.503,-4.0559,4.727e+05
-45.84,11.085,1.459,0.85444,11.901,3.052,2.1169,-0.022209,7.2551,11.284,-0.29124,-3.5767,20.627,-19.904,-36.517,-7.17,4.7249e+05
-60.446,5.1861,-1.5521,-4.526,11.578,16.183,10.216,5.5484,12.326,14.655,-3.1056,-7.5949,14.951,-13.418,-41.7,-7.3161,4.7224e+05
-66.995,0.11799,-2.7037,-12.113,9.0182,17.856,15.566,5.7895,15.657,16.295,2.1104,-8.2129,14.186,-6.5714,-43.833,-6.496,4.7229e+05
-38.303,12.29,0.56835,-2.9317,8.836,6.5326,4.3215,-11.608,-3.2653,-0.71971,8.6899,-0.30231,19.869,-3.978,-43.783,-11.149,4.7248e+05
1.7888,14.779,2.8793,2.7637,6.6719,-1.6342,-11.98,-26.389,-20.083,-15.622,6.1202,6.1369,20.971,13.597,-38.721,-12.5,4.725e+05
21.233,1.6871,2.9474,-11.18,-10.551,-12.029,-17.699,-23.426,-14.542,-9.6949,1.8368,5.7202,15.696,50.002,-36.556,-6.8738,4.7248e+05
31.317,1.2181,0.77276,-20.658,-26.937,-23.115,-17.963,-15.542,-11.259,-1.9146,-0.058115,2.5507,12.758,68.831,-37.37,-0.66035,4.725e+05
37.723,5.7161,-4.1204,-11.275,-18.346,-17.42,-15.814,-13.471,-11.225,-3.5282,-8.7594,-2.3091,9.1153,53.714,-1.7652,14.766,4.7244e+05
