1.0595e-05,8.4819e-06,-9.0706e-06,-7.9216e-06,8.7989e-06,-4.382e-06,-4.1311e-06,5.8669e-06,1.0066e-06,-1.0538e-06,-9.6914e-06,1.7066e-06,-3.6028e-06,3.3971e-06,-53.521,-15.968,2.5893e+05
-5.1128,3.8085,-0.25377,2.7298,-4.63,-4.4391,-0.49132,-1.8227,-0.42772,5.8504,-3.2006,-1.6163,-0.9441,10.55,-64.835,-18.522,2.5861e+05
-15.764,2.0812,-0.91134,-3.6635,-12.228,-4.6653,0.15462,-1.4826,4.387,7.1991,2.9459,3.0284,1.814,17.105,-56.108,-17.04,2.5841e+05
-13.868,-5.0402,-1.827,-13.907,-17.007,-8.2244,-3.0422,2.1944,14.082,4.7093,11.926,7.9239,3.808,18.273,-56.094,-20.001,2.589e+05
2.1821,-4.1538,-5.4926,-9.4694,-20.435,-11.966,-3.3401,4.155,16.94,2.0477,6.8949,3.9099,2.0368,16.69,-60.625,-21.849,2.5874e+05
8.0178,0.8899,-3.4473,-1.3771,-18.664,-9.4785,1.5703,2.6059,14.247,5.1157,-2.6527,2.5221,-0.67669,1.3274,-63.546,-20.74,2.5601e+05
-2.9611,-1.6353,0.27885,-6.9952,-12.649,-6.3306,4.5844,4.8017,16.337,7.836,-8.9456,10.498,1.3841,-6.2033,-56.194,-18.57,2.535e+05
-14.498,-9.316,-0.61536,-10.575,-10.23,-6.2577,5.0445,8.0334,16.402,1.8608,-10.073,11.277,1.4081,17.539,-48.753,-18.212,2.5361e+05
-10.007,-10.178,-2.8705,-5.268,-11.736,-3.4354,4.674,7.3577,9.4984,-3.3927,-4.8208,7.0927,-3.4963,26.583,-57.851,-19.84,2.5402e+05
8.8564,-3.3101,-3.0074,-7.0837,-10.099,0.48848,1.3133,3.1791,4.7527,1.1997,-3.5496,8.6007,-6.2578,4.9175,-65.882,-20.21,2.5379e+05
14.614,-1.8288,-0.29393,-9.6498,-7.1519,-0.93272,-2.2522,0.33433,1.8752,0.98909,-7.573,11.916,-1.0138,0.96728,-61.945,-18.705,2.5393e+05
7.9191,-5.0782,2.8517,-2.5649,-8.3888,-6.0136,-5.3615,-2.0541,-5.6508,-6.9519,-2.8933,12.567,3.1527,18.466,-60.549,-18.351,2.541e+05
8.4353,-6.2115,4.561,-0.51865,-10.551,-11.494,-8.8556,-5.8527,-7.8951,-6.0271,3.4976,11.761,1.8108,27.339,-61.625,-20.342,2.5395e+05
9.1243,-7.649,2.4161,-5.417,-9.3886,-13.124,-8.4839,-5.2724,-0.09253,3.9127,1.494,10.668,3.8259,17.986,-54.366,-18.496,2.5399e+05
2.9847,-12.287,-1.8618,-9.898,-8.3098,-6.6169,-5.6001,0.38419,9.738,10.745,-2.5632,7.9293,10.92,4.435,-46.886,-18.036,2.5418e+05
-0.94084,-14.669,-0.25085,-11.581,-11.087,-1.9001,-7.5656,4.2687,14.75,12.751,-2.1869,9.0018,11.629,-2.218,-48.537,-26.674,2.543e+05
0.31034,-12.856,-0.55328,-10.065,-12.191,-5.2364,-9.3605,1.6574,14.835,9.8224,2.0031,9.1581,8.4068,4.0685,-50.658,-28.924,2.5447e+05
2.705,-12.93,-6.7984,-9.8899,-5.3922,-5.2699,-9.3718,0.82984,15.711,6.6495,2.3906,1.803,6.9675,12.596,-49.971,-22.917,2.5444e+05
0.81822,-11.594,-5.9458,-11.863,1.3223,-0.75473,-6.3527,4.5714,15.035,8.069,-4.3922,-0.53757,2.9151,8.7093,-48.477,-23.196,2.5423e+05
-2.6789,-8.7401,-2.5008,-9.7204,0.37057,-0.29838,-1.7306,4.788,11.895,7.0125,-2.8492,3.2704,-1.5899,2.7721,-47.174,-24.716,2.5429e+05
-1.2689,-7.0779,-0.7121,-1.5562,-3.2655,-2.5084,-3.8559,-0.71688,4.6057,2.3089,6.3615,8.4638,-1.5669,0.78871,-49.349,-22.46,2.5444e+05
6.5116,-6.1678,-0.65258,-1.2892,-5.0436,-4.3805,-6.6469,-5.8615,-3.8264,1.5778,-0.4221,13.942,1.8838,10.375,-53.245,-20.641,2.5441e+05
17.181,-6.9248,-4.2631,-8.2958,-11.007,-8.3685,-7.9414,-3.8683,-4.5724,1.8527,-8.7309,16.738,6.8193,21.382,-61.149,-20.516,2.5439e+05
18.65,-8.6153,-1.5798,-8.5087,-11.193,-8.611,-8.5442,-2.7216,-4.0781,-1.7748,-3.9865,16.044,9.3548,15.563,-68.034,-21.329,2.5451e+05
9.5641,-9.516,1.9403,-5.3331,-4.391,-4.9241,-8.2714,-4.2886,-10.365,-5.019,-3.4422,14.095,9.1584,20.792,-66.586,-21.651,2.5459e+05
5.7832,-8.6361,-0.40532,-6.4963,-3.4582,-1.4467,-7.1586,-6.0408,-13.725,-7.4042,-1.4949,11.878,9.781,28.824,-67.108,-22.913,2.5455e+05
12.29,-13.812,-1.07,-7.0146,-7.5148,2.7011,-4.8389,-6.5858,-5.0734,-8.5648,8.3737,12.837,7.4833,10.79,-67.469,-23.27,2.5452e+05
9.8176,-15.591,-3.9356,-9.7432,-4.0324,2.0984,1.4723,-2.6259,2.9885,-1.1024,5.3557,12.062,3.508,-0.27253,-58.915,-19.451,2.545e+05
2.5444,-11.332,-6.3637,-11.017,-2.6807,-3.6938,5.1821,4.8869,5.9185,5.3115,-6.3759,3.4743,3.0532,11.091,-52.693,-14.071,2.544e+05
0.98524,-14.108,-5.0197,-8.525,-3.2024,-2.1108,5.5216,10.056,12.178,3.7523,-5.5421,0.66262,4.8335,0.51954,-29.285,-1.8975,2.544e+05
-3.5017,-17.178,-1.3678,-6.2948,-0.90793,2.3056,5.1287,7.8262,13.121,6.5993,-3.8684,4.2137,5.3288,-11.405,76.852,28.748,2.5449e+05
-3.4038,-9.4364,-2.7692,-8.609,-3.6718,-0.37088,3.3074,2.1178,3.9491,9.5647,-9.7472,1.1245,6.4036,11.541,222.3,57.337,2.5457e+05
8.3525,-3.2979,-7.2814,-7.8823,-6.4747,-2.0446,-0.56471,-2.5637,-4.1677,2.7929,-3.2928,-2.5604,11.021,17.964,232.59,51.633,2.5469e+05
19.061,-7.3661,-5.5624,-2.9762,-2.0264,-1.5797,-1.7625,-5.0827,-8.5566,-5.4035,4.3174,-1.0892,14.158,3.8685,95.78,27.278,2.5463e+05
13.013,-4.53,-1.5301,2.7057,3.1908,-2.3825,-1.1287,-7.3073,-12.626,-5.6132,-1.6107,-2.4828,12.918,7.3837,-14.658,3.8627,2.5442e+05
-1.1063,-0.4626,2.7288,7.0788,2.4744,-0.89967,0.78712,-11.326,-14.362,-5.0551,-1.1196,-2.1612,11.875,11.548,-44.498,-19.419,2.5447e+05
-0.50545,-7.2468,0.76885,-1.9416,0.66057,1.5502,1.1273,-8.7128,-12.523,-9.1534,12.158,4.7121,12.784,6.3227,-57.68,-28.956,2.5459e+05
5.554,-9.0167,-9.4965,-12.081,1.8163,0.31529,-0.65828,-0.018909,-2.0193,-4.6147,13.051,3.2303,15.089,-1.1507,-71.954,-28.079,2.5438e+05
-0.83303,-5.2179,-9.0548,-5.8645,3.9277,-1.4909,-0.94383,1.9718,5.9018,6.0302,0.56339,-5.5427,14.21,-3.6572,-75.427,-31.24,2.5429e+05
-6.4359,-8.7756,-5.1941,-2.3722,0.21931,-1.4143,-0.86572,-0.79998,2.9223,11.899,3.2956,-9.4072,11.057,5.872,-70.378,-32.4,2.5445e+05
-5.2761,-12.175,-9.8911,-8.9638,-7.9529,-1.1765,1.4431,3.2768,2.7021,12.804,8.7496,-8.0314,14.161,10.33,-67.481,-30.533,2.5439e+05
-7.6385,-10.834,-10.361,-10.288,-3.1887,1.7495,4.4065,7.4979,8.2784,13.834,0.98345,-7.6039,16.816,-3.6522,-68.894,-30.75,2.5433e+05
-15.969,-8.7375,-5.4657,-2.13,6.4172,5.4221,4.5431,5.3055,8.9887,10.48,4.2016,-7.4994,10.408,-15.965,-68.598,-32.391,2.5444e+05
-20.002,-6.3952,0.17922,1.6678,4.9681,8.3022,5.4413,3.3651,2.7782,2.7368,9.1651,-3.1004,4.6798,-13.786,-67.098,-34.143,2.545e+05
-12.402,-4.681,0.055179,-1.3098,5.4314,9.5103,5.1948,1.8221,-4.0561,2.5427,0.11476,-5.027,7.4653,-4.6606,-66.094,-33.523,2.5447e+05
-2.8674,-2.5277,-1.1848,0.7714,13.485,1.3899,-0.7771,-3.9038,-10.456,2.2379,-2.4085,-9.6504,9.0548,6.8359,-66.817,-33.161,2.5431e+05
-4.2454,2.0837,3.6032,7.8774,10.119,-4.3014,-3.7948,-10.774,-12.358,-6.4233,6.1655,-3.1581,7.8704,7.3358,-67.553,-35.385,2.5417e+05
-9.6396,6.8133,4.3834,7.4097,-0.34462,0.86029,-0.051,-10.877,-9.0354,-7.8407,10.663,2.8773,9.2576,-4.4763,-64.538,-36.794,2.5426e+05
-10.139,4.156,-0.19886,2.1178,2.7902,0.1341,-2.1851,-9.1614,-4.4102,-0.29663,13.311,-4.1786,11.346,-3.2849,-63.316,-37.801,2.5439e+05
-11.924,0.23283,-2.9999,2.2234,7.6919,-2.928,-5.6208,-8.7415,-1.6003,0.27075,19.191,-9.4877,11.532,2.16,-64.728,-37.514,2.5426e+05
-19.965,3.3991,-3.8728,0.6951,6.3018,2.5885,-2.0089,-3.832,3.1263,1.1835,18.698,-6.234,7.9107,-7.9898,-62.794,-38.089,2.5413e+05
-26.012,8.0534,0.80929,4.7505,10.964,5.4369,2.018,2.5247,7.7511,11.192,7.2442,-10.275,-0.50931,-23.948,-59.625,-42.745,2.5418e+05
-27.525,4.9315,3.3177,10.764,16,0.45087,5.9077,6.7,7.6177,15.898,0.16974,-17.03,-2.4833,-24.719,-59.879,-44.058,2.5411e+05
-27.352,2.9734,-2.7943,4.5986,10.86,2.2076,9.3642,8.9112,7.0445,9.3621,5.891,-16.019,1.695,-16.743,-62.709,-43.465,2.5393e+05
-25.958,6.3206,-4.6697,1.162,5.3239,11.768,8.3186,9.1926,9.1408,5.9773,6.4877,-12.331,-1.2713,-19.462,-62.376,-47.182,2.5401e+05
-19.231,10.359,-0.25712,10.198,7.5952,11.18,6.8704,4.4646,4.6717,6.7655,-0.61204,-14.68,-3.6897,-23.636,-60.893,-50.604,2.5408e+05
-12.435,13.406,3.117,12.587,8.2959,2.8617,4.8698,0.7321,-1.898,1.8332,2.3863,-13.981,-2.6294,-19.146,-63.478,-52.071,2.5392e+05
-16.697,15.609,6.1115,8.4742,7.0585,1.8277,-0.61686,1.2157,-0.16947,-1.4968,7.4166,-7.5183,-6.6609,-14.554,-64.634,-53.319,2.5383e+05
-23.214,13.963,7.7736,12.804,4.4676,5.0727,-1.8274,-2.2193,0.69582,-1.1031,7.3656,-3.9352,-10.581,-9.2626,-62.042,-55.036,2.5382e+05
-14.175,15.503,8.9816,15.686,-1.1632,-2.4238,-0.45028,-5.6196,-7.6578,-7.9043,8.7466,-5.9393,-9.9204,6.3363,-59.022,-56.363,2.5373e+05
-0.81687,21.291,8.7456,9.9755,1.9961,-7.8068,-3.6319,-4.8491,-12.377,-16.225,9.0258,-8.876,-11.306,14.855,-58.738,-57.533,2.5357e+05
-13.35,21.618,14.793,16.221,9.8777,2.8041,-3.6468,-0.38674,-8.3009,-11.674,2.5928,-8.6036,-16.238,-5.7073,-62.732,-60.451,2.5355e+05
-33.011,17.802,18.186,23.431,10.465,10.725,4.4098,8.5702,-1.2937,-3.7014,-2.0601,-8.4165,-19.291,-25.815,-63.586,-59.761,2.5367e+05
-19.903,20.501,9.5825,15.083,5.6978,5.5878,9.1423,13.704,3.9156,-1.6519,-0.43242,-15.089,-21.599,-24.538,-56.817,-53.99,2.5364e+05
3.7492,25.428,4.6945,7.9148,8.211,5.155,10.364,10.212,2.0123,-5.1971,-1.4301,-23.674,-27.957,-19.482,-49.473,-47.932,2.5345e+05
2.677,24.996,9.2718,11.777,14.523,13.124,16.386,8.4586,-0.23021,-8.0751,-8.5374,-27.393,-35.174,-21.803,-48.266,-42.524,2.5333e+05
-5.5303,26.531,13.203,13.994,12.469,17.843,18.12,11.151,1.434,-7.0639,-18.022,-23.021,-39.51,-21.598,-49.203,-38.464,2.5332e+05
-1.5989,35.449,12.676,15.879,10.547,14.989,12.78,7.2973,-1.9357,-7.5125,-19.337,-21.032,-37.591,-20.608,-46.512,-34.802,2.5329e+05
8.2129,45.483,13.734,26.037,13.258,10.602,11.02,2.4254,-6.8622,-14.66,-17.724,-23.074,-41.83,-26.621,-43.587,-32.924,2.5313e+05
15.632,45.788,19.89,31.059,13.861,12.811,14.816,2.6131,-10.344,-24.478,-17.875,-17.937,-57.936,-27.899,-44.792,-32.722,2.5305e+05
18.061,38.372,20.337,25.261,7.7012,13.886,13.358,2.6926,-11.908,-24.697,-16.749,-5.1425,-59.788,-21.386,-55.894,-31.369,2.5327e+05
26.384,36.676,15.696,20.033,-2.5503,4.1903,4.188,0.71975,-9.9083,-16.743,-14.752,2.5986,-48.808,-17.725,-71.284,-33.992,2.5325e+05
48.077,37.398,8.8206,16.688,-9.4232,-5.2165,1.4427,-1.4767,-7.6424,-18.275,-15.693,-0.5738,-45.725,-8.4009,-72.448,-38.682,2.5277e+05
62.481,32.18,6.7422,14.05,-9.9897,-5.7652,1.8954,-0.96903,-11.413,-26.36,-22.283,0.57888,-50.166,9.0184,-59.056,-39.285,2.5269e+05
59.708,22.923,9.8245,11.966,-12.604,-3.2454,-2.8087,-0.9831,-13.676,-23.708,-25.95,13.09,-51.504,16.967,-43.974,-38.911,2.5311e+05
68.222,17.569,6.5266,5.5617,-14.96,-6.6336,-9.8519,-4.8546,-12.637,-17.756,-29.001,24.395,-46.399,19.819,-40.961,-38.532,2.5311e+05
89.267,13.256,2.7068,-0.84701,-14.79,-15.199,-14.402,-12.366,-19.872,-20.59,-29.675,20.867,-37.191,38.835,-47.634,-38.634,2.5272e+05
91.707,6.0214,5.176,-3.0158,-22.206,-21.105,-18.365,-18.245,-25.493,-22.318,-20.645,14.96,-30.393,63.921,-46.058,-38.359,2.5257e+05
78.288,-0.8804,1.8069,-3.8435,-23.181,-17.504,-21.048,-16.156,-19.059,-16.602,-11.467,21.216,-26.843,55.274,-42.345,-36.604,2.527e+05
67.212,-1.558,0.033108,-3.5916,-11.819,-11.319,-18.095,-9.9468,-9.0339,-10.363,-13.678,29.633,-22.689,15.216,-44.507,-37.01,2.5261e+05
55.545,1.5648,7.1782,-2.6315,-7.9753,-9.073,-12.95,-5.6268,-3.4748,-7.5562,-23.536,35.229,-21.882,-4.8124,-45.639,-37.625,2.5216e+05
42.148,-2.9101,6.2067,-6.2065,-14.326,-10.876,-14.955,-5.3582,-1.4661,-5.724,-18.07,35.328,-16.32,12.529,-47.807,-37.503,2.5178e+05
37.163,-10.483,-6.0705,-13.919,-16.624,-18.379,-19.606,-8.7394,0.98557,-3.9487,1.5902,23.666,1.5833,32.781,-45.981,-37.663,2.5183e+05
31.719,-17.205,-15.443,-20.791,-15.53,-19.932,-14.744,-5.6613,6.2985,-1.3485,4.0207,15.478,17.328,35.81,-40.727,-36.83,2.5211e+05
13.576,-25.572,-15.687,-23.679,-15.586,-14.439,-6.4486,4.4615,13.521,4.7168,-4.5447,21.606,21.249,26.827,-43.361,-36.682,2.5217e+05
-3.0629,-27.019,-16.18,-22.221,-13.864,-11.789,-8.7144,7.1229,17.381,11.54,3.4464,24.977,25,13.385,-44.394,-36.473,2.5202e+05
-7.5817,-23.75,-18.098,-20.67,-6.9217,-9.5654,-8.3543,3.7148,15.681,14.361,7.3419,24.418,31.002,-1.5771,-43.215,-38.12,2.5207e+05
-13.067,-30.385,-19.647,-22.878,-3.733,-1.3573,-3.0607,1.673,13.295,11.903,-2.8506,23.259,32.337,14.512,-49.301,-41.785,2.5209e+05
-19.309,-36.968,-23.686,-21.448,-8.6944,-2.842,-4.9209,-2.372,10.957,11.055,4.8918,20.179,32.306,40.85,-51.495,-42.283,2.5195e+05
-21.666,-30.132,-17.873,-14.298,-12.026,-12.957,-9.2824,-2.7421,12.81,21.089,8.0501,32.136,34.54,12.351,-46.36,-41.885,2.5185e+05
-24.289,-29.922,-17.631,-17.365,-11.712,-13.276,-10.027,-0.49856,14.205,30.689,-1.0957,38.064,44.134,-1.2763,-43.424,-41.409,2.5172e+05
-31.147,-42.348,-26.916,-26.918,-9.1439,-5.1894,-4.4423,-3.6989,10.674,23.596,6.8411,17.596,53.032,38.064,-46.265,-40.215,2.5161e+05
-38.333,-48.624,-25.401,-22.628,-1.4279,3.4281,3.1872,-3.8068,10.243,14.504,16.815,4.3897,50.799,36.855,-50.553,-40.095,2.5165e+05
-38.17,-42.088,-17.701,-15.27,6.3094,7.4503,5.1715,-0.30782,13.429,17.262,8.8369,16.393,48.207,-9.5218,-49.807,-38.675,2.5159e+05
-36.605,-39.961,-10.778,-15.908,4.5456,6.0734,2.2456,-0.67235,8.1477,15.171,5.7002,25.617,46.504,-10.08,-47.429,-37.9,2.516e+05
-44.057,-47.521,-7.3433,-14.947,4.9308,8.3842,6.5732,4.1862,2.9736,12.707,15.475,15.502,40.931,2.2063,-48.282,-39.109,2.5185e+05
-54.17,-46.09,-8.2025,-17.299,7.174,7.9384,5.5568,8.8493,16.08,23.425,20.955,3.702,46.069,-13.988,-53.691,-40.417,2.5165e+05
-64.797,-44.793,-9.1439,-19.778,9.3363,7.9256,4.4378,13.43,29.632,34.622,26.365,-8.1382,51.261,-30.358,-63.493,-43.578,2.5094e+05
-63.686,-38.542,-11.23,-21.91,3.1787,-0.40528,-1.9448,12.766,21.546,34.47,26.551,-11.852,65.702,-14.644,-68.505,-45.382,2.5093e+05
-59.975,-32.356,-13.325,-17.433,1.1216,3.5717,2.4202,10.048,9.8869,26.674,19.584,-26.821,68.992,7.6116,-63.376,-46.015,2.516e+05
-59.762,-26.166,-4.5863,-10.89,13.498,14.293,10.944,4.3272,8.0647,21.568,8.6253,-31.433,58.641,-7.1236,-57.122,-49.473,2.5153e+05
-71.931,-27.3,2.0193,-3.4526,20.165,16.23,11.689,3.6665,11.323,25.167,23.797,-21.223,51.427,-41.576,-56.228,-50.178,2.5076e+05
-81.043,-32.608,-0.10103,-3.2542,12.481,9.9749,4.7341,3.015,9.4843,21.65,50.824,-26.377,62.808,-31.589,-55.449,-46.777,2.5059e+05
-78.618,-26.928,-0.90978,-7.9502,20.488,19.927,14.993,8.8242,11.052,8.7521,36.167,-38.91,63.849,-30.735,-55.507,-44.941,2.5095e+05
-80.245,-15.06,8.1288,-2.8516,33.751,36.676,33.569,20.403,19.438,11.937,1.1929,-29.264,48.212,-85.886,-59.931,-46.151,2.509e+05
-81.729,-6.124,10.203,5.9985,26.741,23.928,26.732,20.942,19.373,26.191,0.89502,-16.817,46.265,-102.6,-57.68,-45.333,2.5042e+05
-63.861,0.64745,0.44095,0.3957,17.671,5.5326,8.5905,9.6778,8.0424,13.827,30.414,-25.93,49.547,-54.995,-51.384,-38.396,2.504e+05
-45.816,5.5842,0.20086,-2.4059,17.643,12.082,10.249,4.3815,0.14113,-3.7932,41.373,-29.095,39.412,-49.956,-57.419,-33.788,2.5096e+05
-45.308,8.43,5.1249,6.5698,12.047,16.146,19.151,14.545,5.6747,11.028,16.605,-17.851,25.862,-78.023,-66.823,-36.33,2.5098e+05
-48.327,4.7528,3.0902,6.482,8.2517,6.6301,15.997,21.384,13.55,24.632,3.484,-19.195,24.977,-65.709,-65.074,-37.532,2.5038e+05
-43.353,-2.6261,1.5346,-3.9491,7.0314,5.8481,9.2557,15.928,14.799,19.333,21.765,-21.075,18.04,-42.532,-58.489,-34.46,2.5019e+05
-31.761,-1.2151,3.2073,-7.102,2.934,5.2707,1.6812,4.0076,8.0725,13.781,31.131,-13.052,-0.40775,-16.547,-54.645,-32.598,2.5043e+05
-16.611,7.998,8.1472,1.6779,3.1814,1.8633,-0.52947,-2.5395,-3.5106,5.4523,9.0641,-6.3707,-8.2776,0.45461,-51.287,-30.818,2.5062e+05
-9.7158,17.322,13.28,11.624,6.7537,5.888,6.2202,-1.6564,-10.2,-4.1079,-14.68,1.5337,-4.5439,-17.717,-48.984,-25.028,2.505e+05
-3.5848,17.858,12.27,7.6856,0.65309,2.2956,5.3435,-4.2895,-14.738,-6.3603,-8.48,4.3254,-10.415,-2.5628,-26.362,-13.338,2.5025e+05
15.501,8.9841,5.5232,0.011463,-9.0704,-11.069,-3.2625,-11.569,-18.254,-17.307,7.0528,-10.925,-26.514,70.899,76.209,15.974,2.5037e+05
32.066,7.0398,1.687,4.9425,-9.151,-10.172,-3.2542,-10.74,-13.636,-26.761,0.57282,-14.544,-35.478,77.428,212.83,45.876,2.5053e+05
32.101,11.368,9.3353,7.4642,-6.9086,1.7705,6.2544,2.6698,-3.5882,-18.452,-14.211,11.784,-42.581,2.9933,215.94,41.335,2.5014e+05
30.17,10.908,12.28,2.1591,-10.323,-0.14561,8.5667,5.8105,-2.2455,-10.106,-14.504,17.001,-44.526,-5.044,85.16,21.16,2.4985e+05
37.795,6.9441,4.6266,-1.9944,-14.516,-8.4787,-1.6954,-4.1332,-6.7817,-5.5633,-11.325,-2.2256,-37.979,45.327,-15.307,0.61852,2.5007e+05
32.508,9.8457,9.5644,-1.2926,-6.0399,-1.0622,-5.4412,-4.4816,-3.7482,-2.1469,-11.221,8.5776,-41.805,16.742,-42.172,-26.127,2.5005e+05
32.722,20.604,14.752,6.2835,-0.30949,-0.4918,-4.7522,-0.39432,1.182,-8.6069,-2.4254,29.377,-50.91,-37.031,-54.542,-38.996,2.4962e+05
64.687,26.511,7.4808,13.669,-11.569,-17.422,-17.974,-11.756,-8.7993,-17.137,-0.71881,16.184,-47.235,4.0794,-67.265,-39.745,2.4969e+05
89.637,23.687,4.3841,13.907,-17.542,-26.5,-29.496,-27.06,-21.16,-16.232,-6.8997,2.0436,-40.816,52.048,-66.419,-40.809,2.5033e+05
83.606,24.589,11.252,12.278,-7.3075,-16.805,-21.218,-24.617,-17.801,-11.383,-10.046,14.798,-42.276,4.9301,-58.136,-39.101,2.5033e+05
82.446,30.208,14.716,17.981,-5.0006,-10.935,-13.683,-17.791,-18.242,-18.521,-14.803,22.108,-39.853,-28.631,-56.729,-38.291,2.4968e+05
96.223,31.645,8.4435,23.656,-17.979,-17.272,-16.3,-20.096,-29.329,-31.159,-22.887,9.9499,-35.27,20.375,-59.192,-37.417,2.4962e+05
96.321,30.554,4.8531,18.649,-22.027,-19.295,-14.596,-23.725,-31.462,-33.288,-23.927,1.0021,-38.67,55.61,-58.93,-37.335,2.4989e+05
88.45,30.085,8.1232,10.218,-9.3747,-9.7454,-9.0051,-21.421,-27.641,-27.908,-21.435,-0.55381,-48.441,38.65,-56.099,-39.393,2.4966e+05
85.865,30.682,6.388,11.626,-3.1687,-5.6179,-8.3147,-15.819,-22.039,-28.425,-24.711,-0.9395,-52.86,27.334,-52.767,-38.205,2.4941e+05
93.034,34.252,2.5799,21.192,-17.399,-20.389,-16.77,-16.806,-20.442,-36.008,-23.641,-0.80857,-43.867,45.074,-55.637,-36.688,2.4947e+05
108.45,35.706,1.3529,24.087,-24.334,-28.38,-23.048,-19.215,-24.35,-36.261,-24.342,-4.7338,-45.013,60.078,-62.208,-37.421,2.495e+05
104.39,34.499,0.62108,21.815,-14.263,-16.804,-15.902,-11.797,-24.054,-27.681,-39.154,-10.182,-61.973,60.485,-61.299,-39.165,2.4941e+05
91.366,36.016,-3.973,18.226,-11.546,-14.634,-14.559,-10.706,-22.373,-25.396,-37.563,-10.735,-53.978,59.856,-56.331,-41.583,2.4942e+05
86.192,31.946,-12.025,8.0869,-15.776,-20.441,-20.665,-21.177,-24.033,-29.001,-15.576,-8.5503,-26.777,67.797,-55.136,-43.131,2.4957e+05
72.721,17.42,-7.8917,2.4264,-12.339,-14.994,-16.013,-21.929,-19.545,-22.345,-18.065,-4.389,-26.265,71.206,-52.849,-44.553,2.4967e+05
55.318,17.312,-1.0599,10.735,-7.6424,-10.855,-11.115,-14.755,-13.269,-16.451,-30.415,0.98563,-38.338,59.55,-48.745,-45.641,2.4968e+05
55.968,30.013,-3.9092,16.02,-8.4278,-12.715,-15.274,-18.703,-22.202,-25.755,-20.392,2.3785,-30.761,53.759,-49.67,-46.625,2.4962e+05
57.464,31.13,-2.3728,8.7612,-6.2704,-9.0725,-14.424,-24.324,-30.228,-32.087,-9.3161,4.6311,-31.005,57.113,-50.485,-49.295,2.4963e+05
46.337,24.621,0.8394,6.7629,-5.933,-7.7669,-7.6858,-16.379,-23.136,-27.905,-10.67,1.9621,-41.778,60.732,-48.416,-53.51,2.4958e+05
40.365,25.178,-1.1219,13.948,-9.6516,-11.547,-9.6021,-6.3373,-14.444,-25.701,-16.948,-8.8823,-33.521,58.266,-51.196,-56.429,2.4934e+05
35.897,22.474,-1.1501,12.296,-6.7321,-7.1561,-8.9653,-2.9903,-10.383,-24.012,-24.123,-9.5079,-21.178,45.53,-51.781,-53.656,2.493e+05
26.319,16.035,0.79164,6.4628,-3.2943,-0.20001,-0.099099,-0.66336,-11.431,-18.702,-24.984,-5.5131,-24.197,39.476,-45.885,-53.087,2.4942e+05
22.965,14.618,4.227,7.7684,-6.9968,4.2263,4.7232,-0.86142,-11.402,-17.943,-17.447,-10.702,-31.262,38.086,-45.436,-62.162,2.4933e+05
12.154,13.244,2.1229,6.1051,-3.8505,7.8044,-1.0211,-5.4928,-8.1012,-9.2844,-7.0129,-12.615,-27.352,33.3,-49.818,-67.251,2.4923e+05
-9.7225,6.7499,-2.4807,0.92547,7.1298,7.4167,-6.6023,-3.3159,-1.0575,4.6688,-5.5179,-8.2062,-21.224,31.237,-49.299,-62.575,2.4931e+05
-20.556,1.3296,-0.82982,3.0369,5.9763,5.1469,3.9101,9.291,8.2224,1.8975,-16.522,-3.0755,-18.996,21.169,-42.313,-58.243,2.4924e+05
