9.7366e-06,5.7876e-06,-1.0735e-05,-9.8498e-06,7.4386e-06,-5.8876e-06,-4.6197e-06,5.5499e-06,1.4953e-06,-1.1198e-06,-7.6574e-06,8.0848e-07,1.5745e-06,7.4782e-06,-16.64,-11.556,-8940.1
-4.1342,-4.4235,-2.4905,-1.5829,-10.493,2.3327,0.10203,1.8813,1.9973,0.9495,12.989,6.9186,1.9212,-5.9679,-16.83,-14.157,-10423
-18.22,-2.9148,-5.2018,-12.106,-1.7227,10.596,3.0584,4.0536,6.3369,5.267,16.012,10.029,-2.0189,-13.169,-8.5581,-9.6931,9872.8
-25.213,-3.058,-4.9479,-13,3.8505,10.537,7.4377,9.7016,12.614,7.4196,1.9975,3.2885,1.1093,-11.737,-7.5571,-10.734,-21248
-16.566,-7.6021,-3.9643,-8.0395,-11.397,5.5599,9.9771,17.102,12.437,3.1195,1.5293,1.8999,8.0453,-12.101,-10.503,-12.145,-25213
-16.188,-6.6221,-5.6584,-13.455,-22.158,7.1255,11.37,18.743,13.168,-1.8107,17.865,3.9962,7.1765,-13.552,-13.513,-12.443,1.7532e+05
-24.323,1.675,-5.1593,-13.607,-7.6692,8.3079,9.8186,15.392,18.138,-0.44986,12.285,1.6302,2.3485,-18.387,-11.015,-13.417,3.7558e+05
-20.229,3.1485,-2.2482,4.5428,14.85,2.657,1.438,9.319,16.795,3.3177,-2.6853,-2.9259,0.44671,-28.426,-6.5934,-13.412,3.7119e+05
-6.2751,-1.5073,0.18056,10.406,3.5264,-4.5187,-2.822,5.3203,9.3207,5.571,2.8784,-3.3338,0.11507,-18.862,-10.641,-17.862,3.3994e+05
15.826,3.4204,-0.10842,-4.9207,-32.083,-10.841,-3.6594,2.6987,2.1977,1.5102,6.2273,0.22471,6.2975,13.21,-12.907,-22.482,3.6027e+05
34.437,12.435,-2.4564,-3.8561,-21.58,-11.038,-12.725,-6.0932,-12.635,-16.925,0.83967,1.7435,5.8061,32.046,-9.9562,-25.186,3.586e+05
50.921,10.482,-0.89339,10.851,2.5417,-11.962,-19.946,-19.188,-30.232,-39.149,-1.6744,3.092,-1.5436,46.702,-9.1882,-29.678,3.4919e+05
87.376,7.8506,-0.51146,-0.76561,-31.48,-26.911,-25.289,-29.885,-37.739,-43.075,-7.4336,9.9492,6.8476,91.067,-8.7914,-30.354,3.4893e+05
119.19,6.5925,-4.9009,-20.757,-63.647,-44.606,-35.935,-37.157,-42.336,-34.858,-4.6443,16.675,18.67,127.71,-9.898,-30.709,3.4888e+05
