6.9414e-06,5.6471e-06,-9.5414e-06,-9.9376e-06,8.3282e-06,-4.3773e-06,-3.9414e-06,6.0961e-06,2.0811e-06,-3.3584e-07,-7.1508e-06,1.6188e-06,4.0377e-07,4.1679e-06,-48.699,-33.916,3.8148e+05
14.103,1.2295,-2.7167,6.9418,1.3311,-1.3491,-1.7522,-2.7213,2.7925,3.9043,-16.642,-6.4289,-1.3826,2.6904,-58.373,-45.335,3.8147e+05
16.186,-1.8628,-4.116,9.0483,7.0607,3.7507,-1.1586,-2.0713,-4.8893,7.5923,-20.685,-5.3869,-2.9849,-0.48326,-44.435,-38.276,3.7811e+05
3.9717,-6.932,-4.4189,-3.1311,7.741,-0.81582,-7.6683,-3.3967,-4.802,8.7965,6.1117,4.9561,2.6654,-3.0776,-46.501,-37.404,3.8355e+05
4.0836,-0.68092,-3.1504,-4.5049,-5.8926,-11.493,-14.65,-8.7841,-7.2367,2.3557,21.659,10.716,9.3779,8.2006,-50.292,-38.585,3.8413e+05
17.249,6.8544,-4.1948,1.5568,-15.156,-11.65,-13.164,-11.346,-16.074,-0.22492,9.7662,3.3921,8.1415,24.85,-45.366,-36.565,3.5028e+05
25.953,5.3448,-5.575,1.1345,-5.2478,-8.0241,-11.488,-14.743,-20.105,6.113,-4.0014,-1.192,6.0624,25.769,-42.187,-35.35,3.1676e+05
30.483,6.8787,-3.4096,5.8032,7.2045,-6.9868,-7.7885,-21.76,-21.597,3.2044,-14.223,0.33206,2.9209,18.938,-42.108,-32.406,3.174e+05
31.199,12.848,3.1794,14.391,1.5442,-2.0163,-2.7238,-22.797,-24.798,-10.12,-21.047,-1.4145,-0.91672,22.671,-43.376,-31.684,3.2218e+05
21.723,10.214,6.7917,12.831,-2.4461,2.0541,-3.179,-14.995,-23.26,-16.127,-9.8221,-1.5247,-1.5677,19.308,-39.968,-33.309,3.1869e+05
14.613,2.8221,1.0158,1.8922,2.1593,-2.7227,-7.3579,-8.8675,-13.647,-11.994,7.3998,2.3078,2.2502,10.129,-38,-32.827,3.1901e+05
22.392,3.2005,-3.6731,-5.3842,-1.3408,-5.8688,-7.3472,-4.1924,-3.9441,-3.1381,-0.44473,-0.46761,2.0388,8.1703,-41.437,-31.803,3.2018e+05
27.984,4.0237,-3.32,-2.4787,-1.2957,-5.4777,-5.3435,1.4486,-1.9875,2.6037,-12.99,-6.409,-1.8356,5.0781,-38.286,-30.7,3.2007e+05
23.583,0.05365,-3.6767,2.2935,1.6738,-3.1963,-4.0197,4.3571,-4.809,-6.67,-8.2961,-8.9607,-4.8672,12.534,-37.019,-31.786,3.2016e+05
19.441,-2.5555,-4.2313,-0.81124,-6.7891,-1.5873,-0.8105,7.6109,-0.099364,-10.957,-11.491,-4.5342,-1.9277,18.742,-44.611,-31.799,3.1971e+05
12.036,-5.2688,-2.8601,-7.1045,-13.276,-4.6785,0.76847,9.2331,6.575,2.1275,-9.1693,7.4558,1.9282,2.2334,-44.692,-28.307,3.1928e+05
8.3605,-7.2435,2.3043,-4.4618,-10.276,-11.113,-5.6188,0.83628,-2.9165,1.1195,10.281,10.415,1.3892,6.9253,-36.18,-28.246,3.1944e+05
18.704,-4.8533,3.0927,-0.53906,-14.162,-13.162,-10.704,-8.3113,-15.715,-11.378,10.998,1.3017,4.1846,40.545,-35.439,-30.041,3.194e+05
32.549,-1.4314,-0.23921,-0.72097,-18.009,-9.0281,-9.1019,-7.696,-16.692,-8.4388,-2.6599,4.9877,7.4941,28.987,-45.66,-30.487,3.1898e+05
31.064,-1.4467,3.2238,2.8311,-7.8224,-6.7696,-5.7932,-6.4014,-14.418,-3.2487,-9.0069,14.952,2.7466,0.089359,-49.694,-29.484,3.1899e+05
21.06,-0.65031,6.4483,2.0583,0.13424,-6.752,-3.708,-8.3828,-14.898,-10.018,-9.4354,8.263,-2.2187,18.099,-42.552,-27.778,3.1902e+05
21.251,4.2911,3.5364,-0.21894,-2.5996,-4.6154,-4.6403,-10.819,-19.413,-17.207,-2.6633,1.5876,0.03445,31.477,-38.788,-28.664,3.1866e+05
26.506,5.1721,0.64159,2.153,-3.2028,-3.9491,-9.1027,-14.223,-18.22,-17.634,0.02762,8.7714,2.8398,20.22,-38.137,-27.907,3.1835e+05
26.018,2.9814,0.80384,4.5219,-0.68572,-6.3277,-9.4391,-10.424,-11.355,-11.848,-13.194,7.7262,1.5458,19.677,-38.016,-26.156,3.1787e+05
19.49,2.0412,1.1658,0.95358,-5.0848,-6.9157,-3.3781,-3.8193,-7.8265,0.88482,-12.364,-0.81556,1.5008,14.168,-41.115,-26.558,3.174e+05
10.181,3.047,-2.192,-0.67679,-11.089,-4.5041,-1.5056,-0.37819,-4.8879,6.9025,5.2647,-1.799,2.8887,-1.2522,-38.89,-25.444,3.1737e+05
7.9075,2.9946,-5.0939,-1.3217,-8.3674,-2.6092,-3.7484,0.48545,1.1245,5.7662,4.8948,-0.27904,-0.37085,-1.3825,-33.669,-27.5,3.173e+05
19.187,5.3268,-5.635,-2.6665,-6.2988,-7.0187,-5.1248,-1.3747,1.3466,8.6117,-4.9018,-3.5816,-3.8083,5.9379,-34.053,-31.728,3.1711e+05
27.536,6.8929,-4.9142,2.9079,-8.5461,-13.703,-6.2209,-8.0832,-6.3458,8.1866,-1.1205,-6.6515,-0.31677,10.379,-35.413,-30.57,3.1696e+05
17.276,4.3223,-1.6858,4.3389,-3.6082,-13.213,-7.33,-7.6253,-7.8868,1.1209,5.1772,-3.1147,0.5804,11.648,-33.063,-26.955,3.1662e+05
